original_line,processed
Öyle muhtacımki birdem sevgiye,"[{'input': 'Öyle', 'root': 'öyle', 'type': 'Interjection'}, {'input': 'Öyle', 'root': 'öyle', 'type': 'Adjective'}, {'input': 'Öyle', 'root': 'öyle', 'type': 'Adverb'}, {'input': 'Öyle', 'root': 'Ö', 'type': 'Noun'}, {'input': 'sevgiye', 'root': 'sevgi', 'type': 'Noun'}]"
Boyun büker oldum teselliye,"[{'input': 'Boyun', 'root': 'boy', 'type': 'Noun'}, {'input': 'Boyun', 'root': 'boy', 'type': 'Noun'}, {'input': 'Boyun', 'root': 'boyun', 'type': 'Noun'}, {'input': 'büker', 'root': 'bükmek', 'type': 'Verb'}, {'input': 'büker', 'root': 'bükmek', 'type': 'Verb'}, {'input': 'oldum', 'root': 'olmak', 'type': 'Verb'}, {'input': 'teselliye', 'root': 'teselli', 'type': 'Noun'}, {'input': 'teselliye', 'root': 'te', 'type': 'Noun'}]"
Seviyorken garip ayrılık niye,"[{'input': 'Seviyorken', 'root': 'sevmek', 'type': 'Verb'}, {'input': 'garip', 'root': 'garip', 'type': 'Interjection'}, {'input': 'garip', 'root': 'garip', 'type': 'Adjective'}, {'input': 'garip', 'root': 'Garip', 'type': 'Noun'}, {'input': 'ayrılık', 'root': 'ayrılık', 'type': 'Noun'}, {'input': 'ayrılık', 'root': 'ayrı', 'type': 'Adjective'}, {'input': 'niye', 'root': 'niye', 'type': 'Adverb'}, {'input': 'niye', 'root': 'Ni', 'type': 'Noun'}]"
Görevler engel mesafeler tuzak,"[{'input': 'Görevler', 'root': 'görev', 'type': 'Noun'}, {'input': 'Görevler', 'root': 'görev', 'type': 'Noun'}, {'input': 'engel', 'root': 'engel', 'type': 'Noun'}, {'input': 'mesafeler', 'root': 'mesafe', 'type': 'Noun'}, {'input': 'mesafeler', 'root': 'mesafe', 'type': 'Noun'}, {'input': 'tuzak', 'root': 'tuzak', 'type': 'Noun'}]"
Gönüller birken bedenler uzak,"[{'input': 'Gönüller', 'root': 'Gönül', 'type': 'Noun'}, {'input': 'Gönüller', 'root': 'gönül', 'type': 'Noun'}, {'input': 'Gönüller', 'root': 'Gönül', 'type': 'Noun'}, {'input': 'Gönüller', 'root': 'gönül', 'type': 'Noun'}, {'input': 'birken', 'root': 'bir', 'type': 'Adjective'}, {'input': 'birken', 'root': 'bir', 'type': 'Numeral'}, {'input': 'birken', 'root': 'bir', 'type': 'Numeral'}, {'input': 'bedenler', 'root': 'beden', 'type': 'Noun'}, {'input': 'bedenler', 'root': 'Be', 'type': 'Noun'}, {'input': 'bedenler', 'root': 'beden', 'type': 'Noun'}, {'input': 'uzak', 'root': 'uzak', 'type': 'Adjective'}, {'input': 'uzak', 'root': 'Uzak', 'type': 'Noun'}, {'input': 'uzak', 'root': 'uzak', 'type': 'Noun'}]"
olur ömür beraber olsak,"[{'input': 'olur', 'root': 'olur', 'type': 'Adjective'}, {'input': 'olur', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olur', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olur', 'root': 'olur', 'type': 'Noun'}, {'input': 'olur', 'root': 'Olur', 'type': 'Noun'}, {'input': 'ömür', 'root': 'Ömür', 'type': 'Noun'}, {'input': 'ömür', 'root': 'ömür', 'type': 'Noun'}, {'input': 'beraber', 'root': 'beraber', 'type': 'Adjective'}, {'input': 'beraber', 'root': 'beraber', 'type': 'Adverb'}, {'input': 'beraber', 'root': 'beraber', 'type': 'PostPositive'}, {'input': 'olsak', 'root': 'olmak', 'type': 'Verb'}]"
Seviyorken garip ayrılık niye,"[{'input': 'Seviyorken', 'root': 'sevmek', 'type': 'Verb'}, {'input': 'garip', 'root': 'garip', 'type': 'Interjection'}, {'input': 'garip', 'root': 'garip', 'type': 'Adjective'}, {'input': 'garip', 'root': 'Garip', 'type': 'Noun'}, {'input': 'ayrılık', 'root': 'ayrılık', 'type': 'Noun'}, {'input': 'ayrılık', 'root': 'ayrı', 'type': 'Adjective'}, {'input': 'niye', 'root': 'niye', 'type': 'Adverb'}, {'input': 'niye', 'root': 'Ni', 'type': 'Noun'}]"
Ömrümün baharı gelmiş geçiyor,"[{'input': 'Ömrümün', 'root': 'ömür', 'type': 'Noun'}, {'input': 'baharı', 'root': 'bahar', 'type': 'Noun'}, {'input': 'baharı', 'root': 'bahar', 'type': 'Noun'}, {'input': 'gelmiş', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'gelmiş', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'geçiyor', 'root': 'geçmek', 'type': 'Verb'}]"
Zaman hergün gün gün içiyor,"[{'input': 'Zaman', 'root': 'zaman', 'type': 'Noun'}, {'input': 'hergün', 'root': 'hergün', 'type': 'Noun'}, {'input': 'gün', 'root': 'gün', 'type': 'Noun'}, {'input': 'gün', 'root': 'gün', 'type': 'Noun'}, {'input': 'içiyor', 'root': 'içmek', 'type': 'Verb'}]"
En güzel yıllarım yalnız geçiyor,"[{'input': 'En', 'root': 'en', 'type': 'Adverb'}, {'input': 'En', 'root': 'en', 'type': 'Noun'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Adjective'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Adverb'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Noun'}, {'input': 'yıllarım', 'root': 'yıllamak', 'type': 'Verb'}, {'input': 'yıllarım', 'root': 'yıl', 'type': 'Noun'}, {'input': 'yıllarım', 'root': 'yıl', 'type': 'Noun'}, {'input': 'yalnız', 'root': 'yalnız', 'type': 'Adjective'}, {'input': 'yalnız', 'root': 'yalnız', 'type': 'Adverb'}, {'input': 'yalnız', 'root': 'yalnız', 'type': 'Conjunction'}, {'input': 'yalnız', 'root': 'yalnız', 'type': 'Noun'}, {'input': 'geçiyor', 'root': 'geçmek', 'type': 'Verb'}]"
Seviyorken garip ayrılık niye,"[{'input': 'Seviyorken', 'root': 'sevmek', 'type': 'Verb'}, {'input': 'garip', 'root': 'garip', 'type': 'Interjection'}, {'input': 'garip', 'root': 'garip', 'type': 'Adjective'}, {'input': 'garip', 'root': 'Garip', 'type': 'Noun'}, {'input': 'ayrılık', 'root': 'ayrılık', 'type': 'Noun'}, {'input': 'ayrılık', 'root': 'ayrı', 'type': 'Adjective'}, {'input': 'niye', 'root': 'niye', 'type': 'Adverb'}, {'input': 'niye', 'root': 'Ni', 'type': 'Noun'}]"
Anlamsız hayat anlamak imkansız,"[{'input': 'Anlamsız', 'root': 'anlam', 'type': 'Noun'}, {'input': 'hayat', 'root': 'hayat', 'type': 'Noun'}, {'input': 'anlamak', 'root': 'anlamak', 'type': 'Verb'}, {'input': 'imkansız', 'root': 'imkân', 'type': 'Noun'}]"
Sevene ayrılık var sevmeyen yalnız,"[{'input': 'Sevene', 'root': 'Seven', 'type': 'Noun'}, {'input': 'Sevene', 'root': 'sevmek', 'type': 'Verb'}, {'input': 'ayrılık', 'root': 'ayrılık', 'type': 'Noun'}, {'input': 'ayrılık', 'root': 'ayrı', 'type': 'Adjective'}, {'input': 'var', 'root': 'var', 'type': 'Adjective'}, {'input': 'var', 'root': 'varmak', 'type': 'Verb'}, {'input': 'var', 'root': 'var', 'type': 'Noun'}, {'input': 'sevmeyen', 'root': 'sevmek', 'type': 'Verb'}, {'input': 'yalnız', 'root': 'yalnız', 'type': 'Adjective'}, {'input': 'yalnız', 'root': 'yalnız', 'type': 'Adverb'}, {'input': 'yalnız', 'root': 'yalnız', 'type': 'Conjunction'}, {'input': 'yalnız', 'root': 'yalnız', 'type': 'Noun'}]"
Yaşamak dururken aşkı kuralsız,"[{'input': 'Yaşamak', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'dururken', 'root': 'durmak', 'type': 'Verb'}, {'input': 'aşkı', 'root': 'aşk', 'type': 'Noun'}, {'input': 'aşkı', 'root': 'aşk', 'type': 'Noun'}, {'input': 'kuralsız', 'root': 'kural', 'type': 'Noun'}]"
Seviyorken garip ayrılık niye,"[{'input': 'Seviyorken', 'root': 'sevmek', 'type': 'Verb'}, {'input': 'garip', 'root': 'garip', 'type': 'Interjection'}, {'input': 'garip', 'root': 'garip', 'type': 'Adjective'}, {'input': 'garip', 'root': 'Garip', 'type': 'Noun'}, {'input': 'ayrılık', 'root': 'ayrılık', 'type': 'Noun'}, {'input': 'ayrılık', 'root': 'ayrı', 'type': 'Adjective'}, {'input': 'niye', 'root': 'niye', 'type': 'Adverb'}, {'input': 'niye', 'root': 'Ni', 'type': 'Noun'}]"
Boğazımda düğümlendi duygular,"[{'input': 'Boğazımda', 'root': 'boğaz', 'type': 'Noun'}, {'input': 'düğümlendi', 'root': 'düğümlemek', 'type': 'Verb'}, {'input': 'düğümlendi', 'root': 'düğüm', 'type': 'Noun'}, {'input': 'duygular', 'root': 'duygu', 'type': 'Noun'}, {'input': 'duygular', 'root': 'Duygu', 'type': 'Noun'}, {'input': 'duygular', 'root': 'duygu', 'type': 'Noun'}, {'input': 'duygular', 'root': 'Duygu', 'type': 'Noun'}]"
hüzne boğdu beni ayrılık,"[{'input': 'hüzne', 'root': 'hüzün', 'type': 'Noun'}, {'input': 'boğdu', 'root': 'boğmak', 'type': 'Verb'}, {'input': 'beni', 'root': 'ben', 'type': 'Pronoun'}, {'input': 'beni', 'root': 'ben', 'type': 'Noun'}, {'input': 'beni', 'root': 'ben', 'type': 'Noun'}, {'input': 'ayrılık', 'root': 'ayrılık', 'type': 'Noun'}, {'input': 'ayrılık', 'root': 'ayrı', 'type': 'Adjective'}]"
Daralan gönlümü hasret sorgular,"[{'input': 'Daralan', 'root': 'daralmak', 'type': 'Verb'}, {'input': 'Daralan', 'root': 'dara', 'type': 'Noun'}, {'input': 'gönlümü', 'root': 'gönül', 'type': 'Noun'}, {'input': 'gönlümü', 'root': 'gön', 'type': 'Noun'}, {'input': 'hasret', 'root': 'hasretmek', 'type': 'Verb'}, {'input': 'hasret', 'root': 'hasret', 'type': 'Noun'}, {'input': 'hasret', 'root': 'Hasret', 'type': 'Noun'}, {'input': 'sorgular', 'root': 'sorgulamak', 'type': 'Verb'}, {'input': 'sorgular', 'root': 'sorgulamak', 'type': 'Verb'}, {'input': 'sorgular', 'root': 'sorgu', 'type': 'Noun'}, {'input': 'sorgular', 'root': 'sorgu', 'type': 'Noun'}]"
Ömrümün gamı kederi ayrılık.,"[{'input': 'Ömrümün', 'root': 'ömür', 'type': 'Noun'}, {'input': 'gamı', 'root': 'gam', 'type': 'Noun'}, {'input': 'gamı', 'root': 'gam', 'type': 'Noun'}, {'input': 'kederi', 'root': 'keder', 'type': 'Noun'}, {'input': 'kederi', 'root': 'keder', 'type': 'Noun'}, {'input': 'ayrılık', 'root': 'ayrılık', 'type': 'Noun'}, {'input': 'ayrılık', 'root': 'ayrı', 'type': 'Adjective'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Nede alışmıştım diyara,"[{'input': 'Nede', 'root': 'Ne', 'type': 'Noun'}, {'input': 'Nede', 'root': 'ne', 'type': 'Pronoun'}, {'input': 'Nede', 'root': 'ne', 'type': 'Noun'}, {'input': 'Nede', 'root': 'Ned', 'type': 'Noun'}, {'input': 'Nede', 'root': 'ne', 'type': 'Adjective'}, {'input': 'alışmıştım', 'root': 'alışmak', 'type': 'Verb'}, {'input': 'alışmıştım', 'root': 'alışmak', 'type': 'Verb'}, {'input': 'diyara', 'root': 'diyar', 'type': 'Noun'}]"
Hüzün çöktü hazan vurdu bağlara,"[{'input': 'Hüzün', 'root': 'hüzün', 'type': 'Noun'}, {'input': 'çöktü', 'root': 'çökmek', 'type': 'Verb'}, {'input': 'hazan', 'root': 'Hazan', 'type': 'Noun'}, {'input': 'hazan', 'root': 'hazan', 'type': 'Noun'}, {'input': 'vurdu', 'root': 'vurmak', 'type': 'Verb'}, {'input': 'bağlara', 'root': 'bağ', 'type': 'Noun'}]"
Dosta veda edip çıkam yollara,"[{'input': 'Dosta', 'root': 'Dos', 'type': 'Noun'}, {'input': 'Dosta', 'root': 'dost', 'type': 'Noun'}, {'input': 'Dosta', 'root': 'dost', 'type': 'Adjective'}, {'input': 'veda', 'root': 'Veda', 'type': 'Noun'}, {'input': 'veda', 'root': 'veda', 'type': 'Noun'}, {'input': 'edip', 'root': 'etmek', 'type': 'Verb'}, {'input': 'edip', 'root': 'Edip', 'type': 'Noun'}, {'input': 'edip', 'root': 'edip', 'type': 'Noun'}, {'input': 'yollara', 'root': 'yol', 'type': 'Noun'}]"
Kesti yollarımı cefam ayrılık,"[{'input': 'Kesti', 'root': 'kesmek', 'type': 'Verb'}, {'input': 'Kesti', 'root': 'kes', 'type': 'Noun'}, {'input': 'yollarımı', 'root': 'yol', 'type': 'Noun'}, {'input': 'cefam', 'root': 'cefa', 'type': 'Noun'}, {'input': 'ayrılık', 'root': 'ayrılık', 'type': 'Noun'}, {'input': 'ayrılık', 'root': 'ayrı', 'type': 'Adjective'}]"
Gelipte geçmiştir bunca yıllarım,"[{'input': 'geçmiştir', 'root': 'geçmek', 'type': 'Verb'}, {'input': 'geçmiştir', 'root': 'geçmiş', 'type': 'Adjective'}, {'input': 'geçmiştir', 'root': 'geçmek', 'type': 'Verb'}, {'input': 'geçmiştir', 'root': 'geçmiş', 'type': 'Noun'}, {'input': 'bunca', 'root': 'bunca', 'type': 'Adjective'}, {'input': 'bunca', 'root': 'bunca', 'type': 'Adverb'}, {'input': 'bunca', 'root': 'bun', 'type': 'Noun'}, {'input': 'yıllarım', 'root': 'yıllamak', 'type': 'Verb'}, {'input': 'yıllarım', 'root': 'yıl', 'type': 'Noun'}, {'input': 'yıllarım', 'root': 'yıl', 'type': 'Noun'}]"
Ağacımda kopan düşen dallarım,"[{'input': 'Ağacımda', 'root': 'ağaç', 'type': 'Noun'}, {'input': 'Ağacımda', 'root': 'ağa', 'type': 'Adjective'}, {'input': 'Ağacımda', 'root': 'ağaç', 'type': 'Adjective'}, {'input': 'Ağacımda', 'root': 'ağa', 'type': 'Noun'}, {'input': 'kopan', 'root': 'kopmak', 'type': 'Verb'}, {'input': 'düşen', 'root': 'düşmek', 'type': 'Verb'}, {'input': 'dallarım', 'root': 'dallamak', 'type': 'Verb'}, {'input': 'dallarım', 'root': 'dal', 'type': 'Noun'}, {'input': 'dallarım', 'root': 'dal', 'type': 'Adjective'}, {'input': 'dallarım', 'root': 'dal', 'type': 'Noun'}, {'input': 'dallarım', 'root': 'dal', 'type': 'Adjective'}]"
Mahzun muzdarip olan kulların,"[{'input': 'Mahzun', 'root': 'mahzun', 'type': 'Adjective'}, {'input': 'muzdarip', 'root': 'muzdarip', 'type': 'Adjective'}, {'input': 'olan', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olan', 'root': 'o', 'type': 'Adjective'}, {'input': 'kulların', 'root': 'kul', 'type': 'Noun'}, {'input': 'kulların', 'root': 'kul', 'type': 'Noun'}]"
Yıkar gönlü yakar beni ayrılık,"[{'input': 'Yıkar', 'root': 'yıkmak', 'type': 'Verb'}, {'input': 'Yıkar', 'root': 'yıkmak', 'type': 'Verb'}, {'input': 'Yıkar', 'root': 'yıkamak', 'type': 'Verb'}, {'input': 'Yıkar', 'root': 'yıkamak', 'type': 'Verb'}, {'input': 'gönlü', 'root': 'gönül', 'type': 'Noun'}, {'input': 'gönlü', 'root': 'gönül', 'type': 'Noun'}, {'input': 'gönlü', 'root': 'gön', 'type': 'Noun'}, {'input': 'yakar', 'root': 'yakmak', 'type': 'Verb'}, {'input': 'yakar', 'root': 'yakmak', 'type': 'Verb'}, {'input': 'yakar', 'root': 'yakarmak', 'type': 'Verb'}, {'input': 'beni', 'root': 'ben', 'type': 'Pronoun'}, {'input': 'beni', 'root': 'ben', 'type': 'Noun'}, {'input': 'beni', 'root': 'ben', 'type': 'Noun'}, {'input': 'ayrılık', 'root': 'ayrılık', 'type': 'Noun'}, {'input': 'ayrılık', 'root': 'ayrı', 'type': 'Adjective'}]"
Dost elinden ayrı düştüm sıladan,"[{'input': 'Dost', 'root': 'dost', 'type': 'Adjective'}, {'input': 'Dost', 'root': 'dost', 'type': 'Noun'}, {'input': 'elinden', 'root': 'el', 'type': 'Noun'}, {'input': 'elinden', 'root': 'el', 'type': 'Noun'}, {'input': 'elinden', 'root': 'elinden', 'type': 'Noun'}, {'input': 'ayrı', 'root': 'ayrı', 'type': 'Adjective'}, {'input': 'ayrı', 'root': 'ayrı', 'type': 'Adverb'}, {'input': 'düştüm', 'root': 'düşmek', 'type': 'Verb'}, {'input': 'düştüm', 'root': 'düş', 'type': 'Noun'}, {'input': 'sıladan', 'root': 'sıla', 'type': 'Noun'}]"
Can evimden vurur düşmez yakamdan,"[{'input': 'Can', 'root': 'can', 'type': 'Adjective'}, {'input': 'Can', 'root': 'Can', 'type': 'Noun'}, {'input': 'Can', 'root': 'can', 'type': 'Noun'}, {'input': 'evimden', 'root': 'ev', 'type': 'Noun'}, {'input': 'vurur', 'root': 'vurmak', 'type': 'Verb'}, {'input': 'vurur', 'root': 'vurmak', 'type': 'Verb'}, {'input': 'düşmez', 'root': 'düşmek', 'type': 'Verb'}, {'input': 'düşmez', 'root': 'düşmek', 'type': 'Verb'}, {'input': 'yakamdan', 'root': 'yaka', 'type': 'Noun'}]"
Kaderimi yazmış yüce yaradan,"[{'input': 'Kaderimi', 'root': 'Kader', 'type': 'Noun'}, {'input': 'Kaderimi', 'root': 'kader', 'type': 'Noun'}, {'input': 'yazmış', 'root': 'yazmak', 'type': 'Verb'}, {'input': 'yazmış', 'root': 'yazmak', 'type': 'Verb'}, {'input': 'yazmış', 'root': 'yaz', 'type': 'Noun'}, {'input': 'yüce', 'root': 'yüce', 'type': 'Adjective'}, {'input': 'yaradan', 'root': 'yara', 'type': 'Noun'}, {'input': 'yaradan', 'root': 'yaradan', 'type': 'Noun'}, {'input': 'yaradan', 'root': 'Yaradan', 'type': 'Noun'}]"
Dünyamın zindanı zalim ayrılık.,"[{'input': 'Dünyamın', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'Dünyamın', 'root': 'dünya', 'type': 'Noun'}, {'input': 'zindanı', 'root': 'zindan', 'type': 'Noun'}, {'input': 'zindanı', 'root': 'zindan', 'type': 'Noun'}, {'input': 'zalim', 'root': 'zalim', 'type': 'Adjective'}, {'input': 'ayrılık', 'root': 'ayrılık', 'type': 'Noun'}, {'input': 'ayrılık', 'root': 'ayrı', 'type': 'Adjective'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Beni nazlı yardan ayrı düşürme,"[{'input': 'Beni', 'root': 'ben', 'type': 'Pronoun'}, {'input': 'Beni', 'root': 'ben', 'type': 'Noun'}, {'input': 'Beni', 'root': 'ben', 'type': 'Noun'}, {'input': 'nazlı', 'root': 'Naz', 'type': 'Noun'}, {'input': 'nazlı', 'root': 'naz', 'type': 'Noun'}, {'input': 'yardan', 'root': 'yar', 'type': 'Noun'}, {'input': 'yardan', 'root': 'yarda', 'type': 'Noun'}, {'input': 'ayrı', 'root': 'ayrı', 'type': 'Adjective'}, {'input': 'ayrı', 'root': 'ayrı', 'type': 'Adverb'}, {'input': 'düşürme', 'root': 'düşürmek', 'type': 'Verb'}, {'input': 'düşürme', 'root': 'düşürmek', 'type': 'Verb'}]"
Ölüm ver Allahım ayrılık verme,"[{'input': 'Ölüm', 'root': 'ölüm', 'type': 'Interjection'}, {'input': 'Ölüm', 'root': 'ölü', 'type': 'Noun'}, {'input': 'Ölüm', 'root': 'ölüm', 'type': 'Noun'}, {'input': 'Ölüm', 'root': 'ölü', 'type': 'Adjective'}, {'input': 'ver', 'root': 'vermek', 'type': 'Verb'}, {'input': 'Allahım', 'root': 'Allah', 'type': 'Noun'}, {'input': 'Allahım', 'root': 'Allah', 'type': 'Noun'}, {'input': 'ayrılık', 'root': 'ayrılık', 'type': 'Noun'}, {'input': 'ayrılık', 'root': 'ayrı', 'type': 'Adjective'}, {'input': 'verme', 'root': 'vermek', 'type': 'Verb'}, {'input': 'verme', 'root': 'vermek', 'type': 'Verb'}]"
Ayrılıpta aklımı şaşırma,"[{'input': 'aklımı', 'root': 'akıl', 'type': 'Noun'}, {'input': 'aklımı', 'root': 'ak', 'type': 'Noun'}, {'input': 'aklımı', 'root': 'ak', 'type': 'Adjective'}, {'input': 'şaşırma', 'root': 'şaşırmak', 'type': 'Verb'}, {'input': 'şaşırma', 'root': 'şaşırmak', 'type': 'Verb'}]"
Ölüm ver Allahım ayrılık verme,"[{'input': 'Ölüm', 'root': 'ölüm', 'type': 'Interjection'}, {'input': 'Ölüm', 'root': 'ölü', 'type': 'Noun'}, {'input': 'Ölüm', 'root': 'ölüm', 'type': 'Noun'}, {'input': 'Ölüm', 'root': 'ölü', 'type': 'Adjective'}, {'input': 'ver', 'root': 'vermek', 'type': 'Verb'}, {'input': 'Allahım', 'root': 'Allah', 'type': 'Noun'}, {'input': 'Allahım', 'root': 'Allah', 'type': 'Noun'}, {'input': 'ayrılık', 'root': 'ayrılık', 'type': 'Noun'}, {'input': 'ayrılık', 'root': 'ayrı', 'type': 'Adjective'}, {'input': 'verme', 'root': 'vermek', 'type': 'Verb'}, {'input': 'verme', 'root': 'vermek', 'type': 'Verb'}]"
Ayrılıkta acı gelir ölümden,"[{'input': 'Ayrılıkta', 'root': 'ayrılık', 'type': 'Noun'}, {'input': 'Ayrılıkta', 'root': 'ayrı', 'type': 'Adjective'}, {'input': 'acı', 'root': 'acı', 'type': 'Adjective'}, {'input': 'acı', 'root': 'acımak', 'type': 'Verb'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Noun'}, {'input': 'acı', 'root': 'A', 'type': 'Noun'}, {'input': 'gelir', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'gelir', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'gelir', 'root': 'gelir', 'type': 'Noun'}, {'input': 'ölümden', 'root': 'ölü', 'type': 'Noun'}, {'input': 'ölümden', 'root': 'ölüm', 'type': 'Noun'}, {'input': 'ölümden', 'root': 'ölü', 'type': 'Adjective'}]"
Noğulur ayırma nazlı gülümden,"[{'input': 'ayırma', 'root': 'ayırmak', 'type': 'Verb'}, {'input': 'ayırma', 'root': 'ayırmak', 'type': 'Verb'}, {'input': 'nazlı', 'root': 'Naz', 'type': 'Noun'}, {'input': 'nazlı', 'root': 'naz', 'type': 'Noun'}, {'input': 'gülümden', 'root': 'gül', 'type': 'Noun'}]"
anlıyor benim halimden,"[{'input': 'anlıyor', 'root': 'anlamak', 'type': 'Verb'}, {'input': 'benim', 'root': 'ben', 'type': 'Pronoun'}, {'input': 'benim', 'root': 'ben', 'type': 'Noun'}, {'input': 'benim', 'root': 'ben', 'type': 'Pronoun'}, {'input': 'benim', 'root': 'ben', 'type': 'Noun'}, {'input': 'halimden', 'root': 'hal', 'type': 'Noun'}, {'input': 'halimden', 'root': 'hâl', 'type': 'Noun'}, {'input': 'halimden', 'root': 'halim', 'type': 'Adjective'}]"
Ölüm ver Allahım ayrılık verme,"[{'input': 'Ölüm', 'root': 'ölüm', 'type': 'Interjection'}, {'input': 'Ölüm', 'root': 'ölü', 'type': 'Noun'}, {'input': 'Ölüm', 'root': 'ölüm', 'type': 'Noun'}, {'input': 'Ölüm', 'root': 'ölü', 'type': 'Adjective'}, {'input': 'ver', 'root': 'vermek', 'type': 'Verb'}, {'input': 'Allahım', 'root': 'Allah', 'type': 'Noun'}, {'input': 'Allahım', 'root': 'Allah', 'type': 'Noun'}, {'input': 'ayrılık', 'root': 'ayrılık', 'type': 'Noun'}, {'input': 'ayrılık', 'root': 'ayrı', 'type': 'Adjective'}, {'input': 'verme', 'root': 'vermek', 'type': 'Verb'}, {'input': 'verme', 'root': 'vermek', 'type': 'Verb'}]"
Ölürse kurtulur acı çekilmez,"[{'input': 'Ölürse', 'root': 'ölmek', 'type': 'Verb'}, {'input': 'kurtulur', 'root': 'kurtulmak', 'type': 'Verb'}, {'input': 'kurtulur', 'root': 'kurtulmak', 'type': 'Verb'}, {'input': 'acı', 'root': 'acı', 'type': 'Adjective'}, {'input': 'acı', 'root': 'acımak', 'type': 'Verb'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Noun'}, {'input': 'acı', 'root': 'A', 'type': 'Noun'}, {'input': 'çekilmez', 'root': 'çekilmek', 'type': 'Verb'}, {'input': 'çekilmez', 'root': 'çekilmek', 'type': 'Verb'}, {'input': 'çekilmez', 'root': 'çekmek', 'type': 'Verb'}, {'input': 'çekilmez', 'root': 'çekmek', 'type': 'Verb'}]"
Sevenlerin bari boynu bükülmez,"[{'input': 'Sevenlerin', 'root': 'Seven', 'type': 'Noun'}, {'input': 'Sevenlerin', 'root': 'Seven', 'type': 'Noun'}, {'input': 'Sevenlerin', 'root': 'sevmek', 'type': 'Verb'}, {'input': 'Sevenlerin', 'root': 'sevmek', 'type': 'Verb'}, {'input': 'bari', 'root': 'bari', 'type': 'Interjection'}, {'input': 'bari', 'root': 'bari', 'type': 'Adverb'}, {'input': 'boynu', 'root': 'boyun', 'type': 'Noun'}, {'input': 'boynu', 'root': 'boyun', 'type': 'Noun'}, {'input': 'bükülmez', 'root': 'bükmek', 'type': 'Verb'}, {'input': 'bükülmez', 'root': 'bükmek', 'type': 'Verb'}]"
Ortada sürünür hale gelmez,"[{'input': 'Ortada', 'root': 'orta', 'type': 'Noun'}, {'input': 'Ortada', 'root': 'Orta', 'type': 'Noun'}, {'input': 'Ortada', 'root': 'orta', 'type': 'Adjective'}, {'input': 'sürünür', 'root': 'sürünmek', 'type': 'Verb'}, {'input': 'sürünür', 'root': 'sürünmek', 'type': 'Verb'}, {'input': 'sürünür', 'root': 'sürümek', 'type': 'Verb'}, {'input': 'sürünür', 'root': 'sürümek', 'type': 'Verb'}, {'input': 'hale', 'root': 'hal', 'type': 'Noun'}, {'input': 'hale', 'root': 'hâl', 'type': 'Noun'}, {'input': 'hale', 'root': 'Hale', 'type': 'Noun'}, {'input': 'hale', 'root': 'hale', 'type': 'Noun'}, {'input': 'gelmez', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'gelmez', 'root': 'gelmek', 'type': 'Verb'}]"
Ölüm ver Allahım ayrılık verme,"[{'input': 'Ölüm', 'root': 'ölüm', 'type': 'Interjection'}, {'input': 'Ölüm', 'root': 'ölü', 'type': 'Noun'}, {'input': 'Ölüm', 'root': 'ölüm', 'type': 'Noun'}, {'input': 'Ölüm', 'root': 'ölü', 'type': 'Adjective'}, {'input': 'ver', 'root': 'vermek', 'type': 'Verb'}, {'input': 'Allahım', 'root': 'Allah', 'type': 'Noun'}, {'input': 'Allahım', 'root': 'Allah', 'type': 'Noun'}, {'input': 'ayrılık', 'root': 'ayrılık', 'type': 'Noun'}, {'input': 'ayrılık', 'root': 'ayrı', 'type': 'Adjective'}, {'input': 'verme', 'root': 'vermek', 'type': 'Verb'}, {'input': 'verme', 'root': 'vermek', 'type': 'Verb'}]"
